case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__adservice_delay__5,re1_ob,delay,adservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,1189.8284559521308,83.51332882281868,224.22158867797307,0.9230769230769231,frontend-external,0,0.0
re1_ob__adservice_disk__1,re1_ob,disk,adservice,stationary_ar,180,180,46,13,191.48393171628544,5.889624949955703,115.70043117808815,0.7692307692307693,redis,0,0.0
re1_ob__adservice_disk__1,re1_ob,disk,adservice,stationary_counterfactual_ar,180,180,46,13,210.5043882706575,83.09157081601126,187.96126640991622,0.9230769230769231,recommendationservice,0,0.0
re1_ob__adservice_disk__1,re1_ob,disk,adservice,stationary_counterfactual_ar_uncertainty,180,180,46,13,176.17953987627612,19.258903818074902,106.61113711272284,0.9230769230769231,redis,0,0.0
re1_ob__adservice_disk__2,re1_ob,disk,adservice,stationary_ar,180,180,47,13,57.24998552448424,0.13587908241007796,10.419894053214373,0.5384615384615384,adservice,0,0.0
re1_ob__adservice_disk__2,re1_ob,disk,adservice,stationary_counterfactual_ar,180,180,47,13,150.2557513020935,62.67020965442274,121.75773873205478,0.9230769230769231,adservice,0,0.0
re1_ob__adservice_disk__2,re1_ob,disk,adservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,73.26575358468298,9.082858649528267,40.959403256250525,0.8461538461538461,adservice,0,0.0
re1_ob__adservice_disk__3,re1_ob,disk,adservice,stationary_ar,180,180,47,13,201.24131614256984,15.445243595457166,136.63694190938853,0.7692307692307693,redis,0,0.0
re1_ob__adservice_disk__3,re1_ob,disk,adservice,stationary_counterfactual_ar,180,180,47,13,198.59818057122936,115.73972599202995,150.4325084430678,0.9230769230769231,cartservice,0,0.0
re1_ob__adservice_disk__3,re1_ob,disk,adservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,177.0815254318879,49.909570742396276,135.6632483221278,0.9230769230769231,redis,0,0.0
re1_ob__adservice_disk__4,re1_ob,disk,adservice,stationary_ar,180,180,47,13,146.94322927082774,2.3879309010401357,94.6798740643689,0.6923076923076923,cartservice,0,0.0
re1_ob__adservice_disk__4,re1_ob,disk,adservice,stationary_counterfactual_ar,180,180,47,13,223.85442026476153,54.72848295380291,206.444927449495,0.9230769230769231,paymentservice,0,0.0
re1_ob__adservice_disk__4,re1_ob,disk,adservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,123.45837445469725,27.730200557671953,111.2332738684972,0.7692307692307693,cartservice,0,0.0
re1_ob__adservice_disk__5,re1_ob,disk,adservice,stationary_ar,180,180,47,13,207.63379613486782,63.38112535430363,155.1155316608612,0.7692307692307693,cartservice,0,0.0
re1_ob__adservice_disk__5,re1_ob,disk,adservice,stationary_counterfactual_ar,180,180,47,13,347.1747340482555,123.07642098874858,208.9933589711731,0.9230769230769231,recommendationservice,0,0.0
re1_ob__adservice_disk__5,re1_ob,disk,adservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,232.81365873159442,79.32549059226177,159.7403975840024,0.9230769230769231,recommendationservice,0,0.0
re1_ob__adservice_loss__1,re1_ob,loss,adservice,stationary_ar,180,180,49,13,219.70861684916747,14.238130727769345,59.564485313201395,0.6923076923076923,cartservice,0,0.0
re1_ob__adservice_loss__1,re1_ob,loss,adservice,stationary_counterfactual_ar,180,180,49,13,234.48007529248295,61.8160594555759,175.93880965867058,0.9230769230769231,main,0,0.0
re1_ob__adservice_loss__1,re1_ob,loss,adservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,173.77090763782272,31.56258045139191,90.35055204471104,0.8461538461538461,cartservice,0,0.0
re1_ob__adservice_loss__2,re1_ob,loss,adservice,stationary_ar,180,180,49,13,832.4096886621459,33.89468398727677,128.83906651084476,0.6923076923076923,frontend,0,0.0
re1_ob__adservice_loss__2,re1_ob,loss,adservice,stationary_counterfactual_ar,180,180,49,13,819.1216434886672,106.71617440203545,239.12364439274646,0.9230769230769231,frontend,0,0.0
re1_ob__adservice_loss__2,re1_ob,loss,adservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,841.2975741221157,68.68594791466803,124.03388894686235,0.8461538461538461,frontend,0,0.0
re1_ob__adservice_loss__3,re1_ob,loss,adservice,stationary_ar,180,180,49,13,230.1111263166718,-1.3370684823285615,83.2302795962889,0.46153846153846156,redis,0,0.0
re1_ob__adservice_loss__3,re1_ob,loss,adservice,stationary_counterfactual_ar,180,180,49,13,212.40273470696906,63.71839998913123,161.2759395479794,0.8461538461538461,main,0,0.0
re1_ob__adservice_loss__3,re1_ob,loss,adservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,158.53379040945003,13.202707535835827,84.63119460544516,0.6153846153846154,redis,0,0.0
re1_ob__adservice_loss__4,re1_ob,loss,adservice,stationary_ar,180,180,49,13,29.759012790883038,6.360055366373317,28.142312483696614,0.5384615384615384,paymentservice,0,0.0
re1_ob__adservice_loss__4,re1_ob,loss,adservice,stationary_counterfactual_ar,180,180,49,13,172.8727782648657,69.47535311056065,139.31486326549452,0.9230769230769231,main,0,0.0
re1_ob__adservice_loss__4,re1_ob,loss,adservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,59.126544974626846,29.81007889980238,56.358713520877814,0.6923076923076923,frontend,0,0.0
re1_ob__adservice_loss__5,re1_ob,loss,adservice,stationary_ar,180,180,49,13,166.9262088438235,16.657124494936756,96.59954244410173,0.6153846153846154,recommendationservice,0,0.0
re1_ob__adservice_loss__5,re1_ob,loss,adservice,stationary_counterfactual_ar,180,180,49,13,278.82389890406245,52.04419742713742,175.53079476636364,0.9230769230769231,frontend,0,0.0
re1_ob__adservice_loss__5,re1_ob,loss,adservice,stationary_counterfactual_ar_uncertainty,180,180,49,13,170.39443275600004,43.68691188320035,149.89804764499095,0.7692307692307693,recommendationservice,0,0.0
re1_ob__adservice_mem__1,re1_ob,mem,adservice,stationary_ar,300,300,50,15,22.581547135588778,-6.478231797997637,11.00250540172791,0.26666666666666666,frontend-external,0,0.0
re1_ob__adservice_mem__1,re1_ob,mem,adservice,stationary_counterfactual_ar,300,300,50,15,453.81891293434535,267.42174306254657,332.2380279809394,0.8,main,0,0.0
re1_ob__adservice_mem__1,re1_ob,mem,adservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,135.53799810541705,31.714364780804203,80.71557596333228,0.8,frontend-external,0,0.0
re1_ob__adservice_mem__2,re1_ob,mem,adservice,stationary_ar,300,300,50,15,286.09769488824196,0.9872778894546173,159.81324481214665,0.5333333333333333,recommendationservice,0,0.0
