ar_abnormal_residual_median,ar_early_residual_shift,ar_early_to_late_decay_fraction,ar_half_late_residual_shift,ar_initial_residual_shift,ar_initial_to_late_decay_fraction,ar_initial_to_late_retention_ratio,ar_initial_window_points,ar_late_residual_shift,ar_late_to_early_shift_ratio,ar_metric_rank,ar_metric_score,ar_normal_residual_median,ar_rank,ar_residual_shift,ar_residual_shift_abs,ar_score_minus_raw_score,ar_service_top3,case_id,dataset,fault_type,metric,movement,rank_delta,raw_abnormal_median,raw_early_shift,raw_late_shift,raw_late_to_early_shift_ratio,raw_metric_rank,raw_metric_score,raw_normal_median,raw_rank,raw_service_top3,raw_shift,raw_shift_abs,raw_shift_sign_consistency,root_cause_service,signal_retention_ratio,sum_phi
0.0032513693266612576,0.0009129452701446827,,0.0031437245280535042,0.0009129452701446827,,,3,0.002983790823263499,,25,1.5811399327776599,0.0006485575481917638,1,0.0026028117784694937,0.0026028117784694937,-49.104549973372514,True,re1_ob__adservice_delay__1,re1_ob,delay,adservice_cpu,same,0,0.3620837094132268,0.005055133307396209,0.016966485218129213,,19,50.685689906150174,0.3482414286276503,1,True,0.013842280785576533,0.013842280785576533,0.6454293628808865,adservice,,0.8099212054344731
0.21515641804204128,0.21470871525845342,-0.003220704438583688,0.21540022857068894,-3.539933891581314e-05,-6077.208074282988,6078.208074282988,3,0.21516454762237544,1.0032207044385837,1,3193.307473904824,-4.415562244771375e-06,1,0.21516083360428603,0.21516083360428603,-25.894538706140338,True,re1_ob__adservice_delay__1,re1_ob,delay,adservice_latency,same,0,0.21976,0.21488298259373026,0.215574358974359,1.0032174552506836,1,3219.202012610964,0.004425641025641,1,True,0.215334358974359,0.215334358974359,0.9861495844875346,adservice,0.9991941584663986,0.0008074139105937715
16756.674059011042,18840.063021134585,,22599.099566958845,7447.430539108813,,,3,19902.616095900536,,12,210.53762773924336,-3145.9420368894935,1,19902.616095900536,19902.616095900536,-65.18163354384774,True,re1_ob__adservice_delay__1,re1_ob,delay,adservice_mem,same,0,40587264.0,1269760.0,1441792.0,1.135483870967742,13,275.7192612830911,39317504.0,1,True,1269760.0,1269760.0,0.7617728531855956,adservice,0.01567431333157489,0.9843256866684233
-0.6196184800967557,-0.9626713706809009,,0.2504171080392599,-1.306694702553639,,,3,-0.08787992470053108,,27,-2.8208887248102883,-0.5268504606425841,1,-0.09276801945417157,0.09276801945417157,-0.9941132434529436,False,re1_ob__adservice_delay__1,re1_ob,delay,adservice_workload,same,0,2.0,-2.0,0.0,,38,-1.8267754813573447,4.0,1,False,-2.0,2.0,0.5124653739612188,adservice,,-0.2949870449325263
-0.0015596422182387881,-0.0009015463902702914,,-0.003370707790508465,-0.002406781315668294,,,3,-0.002614376092870352,,15,1.866197867682331,0.0010547338746315638,3,-0.002614376092870352,0.002614376092870352,-7.838206902605293,True,re1_ob__adservice_delay__2,re1_ob,delay,adservice_cpu,improved,1,0.3448871572870658,-0.0031738718821335277,-0.011866493831755143,,18,9.704404770287624,0.3540910039887267,4,False,-0.009203846701660912,0.009203846701660912,0.7229916897506925,adservice,,0.7159474535360751
0.04755329454645929,0.04484550539992486,-0.07068765308579805,0.04801552892809203,4.15382362093427e-06,,,3,0.047589693652888614,1.070687653085798,3,721.1219348004724,2.7223566976176776e-05,3,0.047526070979483116,0.047526070979483116,-156.566283043368,True,re1_ob__adservice_delay__2,re1_ob,delay,adservice_latency,improved,1,0.2308332203339436,0.21534569462053624,0.2306055566274359,1.070862164362233,4,877.6882178438404,0.004394443372564101,4,True,0.2264387769613795,0.2264387769613795,1.0,adservice,0.20988485990448966,0.7917866864629105
6553.427292518318,973.417694106698,,17278.164070427418,-11681.012329302728,,,3,7219.947412434965,,32,-9.264723361728784,-649.440153926611,3,7202.867446444929,7202.867446444929,-29.782056497410053,False,re1_ob__adservice_delay__2,re1_ob,delay,adservice_mem,improved,1,35721216.0,53248.0,327680.0,,15,20.51733313568127,35573760.0,4,True,147456.0,147456.0,0.667590027700831,adservice,,0.9405872989435847
-1.6802251215928745,-1.5750585532438683,,-1.7898846584914976,4.3026758883941945,0.5981317291302457,0.40186827086975435,3,-1.729108919381959,,10,34.475138320459905,0.0480068086426777,3,-1.7282319302355522,1.7282319302355522,-0.5029717828060711,True,re1_ob__adservice_delay__2,re1_ob,delay,adservice_workload,improved,1,2.0,-2.0,-2.0,,12,34.978110103265976,4.0,4,True,-2.0,2.0,0.6592797783933518,adservice,,0.014495465666692858
0.0008299272038039263,-1.4034917881600162e-05,,0.0009869642111066113,0.006756119468151245,,,3,1.966422332230766e-05,,34,-9.154954200982502,0.0007765638392777108,3,5.3363364526215484e-05,5.3363364526215484e-05,-20.760163485604266,False,re1_ob__adservice_delay__3,re1_ob,delay,adservice_cpu,worsened,-1,0.3555041270107664,0.003852302246479311,0.010506896896172735,,26,11.605209284621765,0.35120376418509036,2,True,0.0043003628256760296,0.0043003628256760296,0.5429362880886427,adservice,,0.8495777456506158
0.039473102318774156,0.039347258915840136,-0.0021533624446021804,0.03943198782548754,8.806422791878855e-06,,,3,0.039412406624366014,1.0021533624446022,3,757.2948302238651,6.356105141136319e-05,3,0.03940954126736279,0.03940954126736279,-121.42747805694898,True,re1_ob__adservice_delay__3,re1_ob,delay,adservice_latency,worsened,-1,0.22,0.2153274977945725,0.2157060605553977,1.0017580790410074,4,878.7223082808141,0.0044093240599869,2,True,0.2155906759400131,0.2155906759400131,0.997229916897507,adservice,0.1827979855600447,0.8167508951610848
